_id,experience,location,salary,search_type,skills,title,url
643b9c8ed01321d35da3bbfc,5-12 Yrs,"[""Hyderabad/Secunderabad""]",Not disclosed,Java (Preliminary),"[""mobile phones"",""web architecture"",""python"",""stack"",""web technologies"",""full stack"",""usage"",""software development""]",AppWorks Developer,https://www.naukri.com/job-listings-appworks-developer-tetrasoft-india-pvt-ltd-hyderabad-secunderabad-5-to-12-years-071021500316
643b9c8ed01321d35da3bbfd,5-10 Yrs,"[""Hyderabad/Secunderabad""]",Not disclosed,Java (Preliminary),"[""apache camel"",""mobile phones"",""web architecture"",""python"",""stack"",""web technologies"",""full stack"",""application development""]",Java Camel Engineer,https://www.naukri.com/job-listings-java-camel-engineer-tetrasoft-india-pvt-ltd-hyderabad-secunderabad-5-to-10-years-071021500288
643b9c8ed01321d35da3bbfe,1-3 Yrs,"[""Thane""]",Not disclosed,Java (Preliminary),"[""Talent Acquisition"",""resource"",""recruitment"",""nbfc"",""acquisition"",""dns"",""recruiting"",""Human Resources""]",Talent Acquisition Specialist[ NBFC Domain Maindatory],https://www.naukri.com/job-listings-talent-acquisition-specialist-nbfc-domain-maindatory-ladders-up-hr-solutions-thane-1-to-3-years-310323909180
643b9c8ed01321d35da3bbff,7-12 Yrs,"[""Mumbai"",""Nagpur"",""Thane"",""Nasik/Nashik"",""Pune"",""Aurangabad""]",Not disclosed,Java (Preliminary),"[""telemarketing"",""management"",""sanitary"",""technology"",""area sales management"",""area sales"",""revenue generation"",""technology management""]",Area Sales Manager,https://www.naukri.com/job-listings-area-sales-manager-global-placement-mumbai-nagpur-thane-nasik-nashik-pune-aurangabad-7-to-12-years-280323502736
643b9c8ed01321d35da3bc00,0-5 Yrs,"[""Kalyan/Dombivli""]",1-3 Lacs PA,Java (Preliminary),"[""opd staff"",""opd"",""patient care"",""medical records"",""hospital"",""medical"",""opd incharge""]",OPD Staff - Mumbai - Kalyan,https://www.naukri.com/job-listings-opd-staff-mumbai-kalyan-asg-eye-hospital-kalyan-dombivli-0-to-5-years-200323001553
643b9c8ed01321d35da3bc01,15-20 Yrs,"[""Thane""]",Not disclosed,Java (Preliminary),"[""automation"",""rfq"",""sales"",""monitoring"",""relationship"",""handling"",""techno-commercial"",""sales process""]",Minerals - Automation Project Specialist,https://www.naukri.com/job-listings-minerals-automation-project-specialist-siemens-limited-thane-15-to-20-years-030323501036
643b9c8ed01321d35da3bc02,3-7 Yrs,"[""Thane"",""Pune""]",Not disclosed,Java (Preliminary),"[""REVIT Structure"",""Revit modeler"",""modeler"",""revit""]",Urgent Opening For Revit Modeler,https://www.naukri.com/job-listings-urgent-opening-for-revit-modeler-technosoft-engineering-projects-limited-thane-pune-3-to-7-years-151122614293
643b9c8ed01321d35da3bc03,10-17 Yrs,"[""Pune""]",Not disclosed,Java (Preliminary),"[""Azure"",""CI CD"",""AWS"",""Python"",""engineering"",""continuous integration"",""gcp"",""microsoft azure""]",Cloud Architect (Reliability Engineering),https://www.naukri.com/job-listings-cloud-architect-reliability-engineering-elasticrun-pune-10-to-17-years-200223001217
643b9c8ed01321d35da3bc04,4-6 Yrs,"[""Mumbai""]",Not disclosed,Java (Preliminary),"[""jquery"",""design"",""javas"",""java"",""ui"",""software testing"",""wordpress"",""mvc""]",Asst. Software Programmer,https://www.naukri.com/job-listings-asst-software-programmer-evia-information-systems-pvt-ltd-mumbai-4-to-6-years-240119500822
643b9c8ed01321d35da3bc05,7-10 Yrs,"[""Bangalore/Bengaluru""]",Not disclosed,Java (Preliminary),"[""management"",""development"",""design development"",""interpersonal skill"",""sub"",""process"",""utilization"",""resource utilization""]",Java manager,https://www.naukri.com/job-listings-java-manager-applied-materials-india-private-limited-bangalore-bengaluru-7-to-10-years-020223500663
643b9c8ed01321d35da3bc06,0-2 Yrs,"[""Lucknow""]","50,000-2.5 Lacs PA",Java (Preliminary),"[""PLSQL"",""c++"",""training"",""software""]",Software Engineer Trainee,https://www.naukri.com/job-listings-software-engineer-trainee-shri-ramswaroop-digital-technology-pvt-ltd-lucknow-0-to-2-years-241122006237
643b9c8ed01321d35da3bc07,1-3 Yrs,"[""Kolkata""]",Not disclosed,Java (Preliminary),"[""sql"",""json"",""performance tuning"",""sdk"",""social media"",""application development"",""media"",""nosql""]",Android Developer,https://www.naukri.com/job-listings-android-developer-skooltree-technologies-kolkata-1-to-3-years-260220501496
643b9c8ed01321d35da3bc08,0-2 Yrs,"[""Bangalore/Bengaluru""]",Not disclosed,Java (Preliminary),"[""nosql"",""software development life cycle"",""software design"",""time"",""management"",""hibernate"",""mysql"",""software development""]",Backend Engineer,https://www.naukri.com/job-listings-backend-engineer-nobroker-bangalore-bengaluru-0-to-2-years-251122500039
643b9c8ed01321d35da3bc09,8-10 Yrs,"[""Pune""]",Not disclosed,Java (Preliminary),"[""etl"",""automation testing"",""user acceptance testing"",""automation"",""usage"",""selenium"",""assurance"",""etl automation""]",ETL Automation Test Engineer,https://www.naukri.com/job-listings-etl-automation-test-engineer-capco-technologies-pvt-ltd-pune-8-to-10-years-240323500139
643b9c8ed01321d35da3bc0a,5-8 Yrs,"[""Bangalore/Bengaluru""]",Not disclosed,Java (Preliminary),"[""project"",""test execution"",""github"",""selenium"",""agile"",""automation"",""automation framework"",""maven""]",Selenium Test Automation Engineer,https://www.naukri.com/job-listings-selenium-test-automation-engineer-nr-consulting-bangalore-bengaluru-5-to-8-years-230323502002
643b9c8ed01321d35da3bc0b,1-3 Yrs,"[""Chennai""]",Not disclosed,Java (Preliminary),"[""software engineering"",""analysis"",""life cycle"",""system analysis"",""operations"",""backend"",""coding"",""development life cycle""]",Software Engineer,https://www.naukri.com/job-listings-software-engineer-invent-softlabs-india-private-limited-chennai-1-to-3-years-201219501378
643b9c8ed01321d35da3bc0c,1-3 Yrs,"[""Chennai""]",Not disclosed,Java (Preliminary),"[""software engineering"",""c"",""analysis"",""life cycle"",""system analysis"",""operations"",""coding"",""development life cycle""]",Software Engineer,https://www.naukri.com/job-listings-software-engineer-invent-softlabs-india-private-limited-chennai-1-to-3-years-181119500548
643b9c91d01321d35da3bc0d,5-8 Yrs,"[""Hyderabad/Secunderabad""]",Not disclosed,Tomcat,"[""apache"",""troubleshooting"",""jboss"",""apache tomcat"",""jenkins"",""devops"",""administration""]","Tomcat, JBoss admin",https://www.naukri.com/job-listings-tomcat-jboss-admin-fusion-plus-solutions-inc-hyderabad-secunderabad-5-to-8-years-280223500911
643b9c91d01321d35da3bc0e,1-6 Yrs,"[""Gurgaon/Gurugram""]","50,000-3 Lacs PA",Tomcat,"[""Weblogic Administration"",""Apache Tomcat"",""weblogic"",""weblogic admin"",""hiring"",""apache"",""administration""]",Hiring For WebLogic Admin with Apache Tomcat,https://www.naukri.com/job-listings-hiring-for-weblogic-admin-with-apache-tomcat-experis-gurgaon-gurugram-1-to-6-years-160323009288
643b9c91d01321d35da3bc0f,1-2 Yrs,"[""Pune(Kothrud)""]",Not disclosed,Tomcat,"[""WebLogic"",""Tomcat Server"",""jvm"",""load"",""jdbc"",""jms"",""serv"",""apache tomcat""]",Tomcat/WebLogic Server Administrator,https://www.naukri.com/job-listings-tomcat-weblogic-server-administrator-blue-planet-infosolutions-pune-1-to-2-years-310323009906
643b9c91d01321d35da3bc10,4-6 Yrs,"[""Kochi/Cochin"",""Chennai""]",5-15 Lacs PA,Tomcat,"[""IBM"",""IBM websphere"",""IBMMQ"",""linux shell"",""apache tomcat"",""administration"",""shell scripting"",""apache""]",Middleware Administrator,https://www.naukri.com/job-listings-middleware-administrator-tata-consultancy-services-tcs-kochi-cochin-chennai-4-to-6-years-020423001718
643b9c91d01321d35da3bc11,4-7 Yrs,"[""Bangalore/Bengaluru""]",Not disclosed,Tomcat,"[""Middleware"",""weblogic administration"",""apache tomcat"",""autosys"",""splunk"",""grafana"",""administration"",""appd""]",WEBLOGIC ADMIN,https://www.naukri.com/job-listings-weblogic-admin-capgemini-technology-services-india-limited-bangalore-bengaluru-4-to-7-years-030423908006
643b9c91d01321d35da3bc12,4-7 Yrs,"[""Hybrid - Pune""]",Not disclosed,Tomcat,"[""Weblogic Administration"",""weblogic admin"",""Middleware Administration"",""middleware"",""weblogic"",""serv"",""apache"",""administration""]",Weblogic Admin,https://www.naukri.com/job-listings-weblogic-admin-vodafone-pune-4-to-7-years-070323004827
643b9c91d01321d35da3bc13,4-9 Yrs,"[""Bangalore/Bengaluru(Electronic City)""]",6-14 Lacs PA,Tomcat,"[""Websphere Application Server"",""Middleware Technologies"",""serv"",""websphere application"",""apache tomcat"",""middleware"",""application"",""application server""]",Middleware Administrator,https://www.naukri.com/job-listings-middleware-administrator-collagro-solutions-india-bangalore-bengaluru-4-to-9-years-120423005971
643b9c91d01321d35da3bc14,3-8 Yrs,"[""Mumbai"",""Mumbai""]",Not disclosed,Tomcat,"[""was administration"",""senior"",""gcp"",""aws"",""serv"",""application"",""microsoft azure"",""administration""]",Hiring Senior WAS Admin with 5+ Years exp.,https://www.naukri.com/job-listings-hiring-senior-was-admin-with-5-years-exp-2coms-mumbai-mumbai-3-to-8-years-030423900967
643b9c91d01321d35da3bc15,7-12 Yrs,"[""Bangalore/Bengaluru""]",Not disclosed,Tomcat,"[""Java"",""linux"",""architecture"",""apache"",""jsp"",""ansible"",""spinnaker"",""jdbc""]",Sr DevOps Engineer,https://www.naukri.com/job-listings-sr-devops-engineer-jobmate-bangalore-bengaluru-7-to-12-years-060423910411
643b9c91d01321d35da3bc16,7-9 Yrs,"[""Bangalore/Bengaluru""]",Not disclosed,Tomcat,"[""DevOps"",""apache tomcat"",""terraform"",""servlets"",""hibernate"",""j2ee"",""ansible"",""jsp""]",Sr. DevOps Engineer,https://www.naukri.com/job-listings-sr-devops-engineer-jobmate-bangalore-bengaluru-7-to-9-years-050423906008
643b9c91d01321d35da3bc17,5-10 Yrs,"[""Chennai""]",Not disclosed,Tomcat,"[""Wildfly"",""jboss"",""Weblogic"",""Apache Tomcat"",""Middleware"",""administration"",""apache"",""jenkins""]",Middleware Administrator,https://www.naukri.com/job-listings-middleware-administrator-disys-india-chennai-5-to-10-years-300123014873
643b9c91d01321d35da3bc18,7-12 Yrs,"[""Bangalore/Bengaluru""]","50,000-3 Lacs PA",Tomcat,"[""Tomcat & Apache web server"",""IBM Web Sphere Application Server"",""apache web server"",""web server"",""application"",""websphere"",""scripting"",""web technologies""]",Lead middleware Administration,https://www.naukri.com/job-listings-lead-middleware-administration-mrt-infotech-bangalore-bengaluru-7-to-12-years-150323010197
643b9c91d01321d35da3bc19,5-7 Yrs,"[""Bangalore/Bengaluru""]",Not disclosed,Tomcat,"[""shell scripting"",""scripting"",""unix"",""oracle"",""weblogic administration"",""ssl"",""performance tuning"",""performance""]",Weblogic Administrator,https://www.naukri.com/job-listings-weblogic-administrator-alp-consulting-ltd-bangalore-bengaluru-5-to-7-years-050423500873
643b9c91d01321d35da3bc1a,5-7 Yrs,"[""Mumbai"",""Thane"",""Navi Mumbai""]",Not disclosed,Tomcat,"[""Unix"",""Linux"",""IBM Aix"",""WAS"",""Middleware Technologies"",""administration"",""apache tomcat"",""aix""]",Was Administrator - Mumbai - MNC,https://www.naukri.com/job-listings-was-administrator-mumbai-mnc-pes-hr-services-a-div-of-amal-infosystems-mumbai-thane-navi-mumbai-5-to-7-years-180323006377
643b9c91d01321d35da3bc1b,6-9 Yrs,"[""Bangalore/Bengaluru""]",Not disclosed,Tomcat,"[""python"",""monitoring"",""jboss"",""system"",""unix"",""apache tomcat"",""apache"",""application support""]",Lead Systems Operations Engineer,https://www.naukri.com/job-listings-lead-systems-operations-engineer-wells-fargo-india-solutions-pvt-ltd-bangalore-bengaluru-6-to-9-years-270123502094
643b9c91d01321d35da3bc1c,5-7 Yrs,"[""Bangalore/Bengaluru""]",Not disclosed,Tomcat,"[""consulting"",""senior"",""apache tomcat"",""iis"",""oracle"",""monitoring"",""mysql"",""dts""]",Senior DevOps Engineer,https://www.naukri.com/job-listings-senior-devops-engineer-siemens-limited-bangalore-bengaluru-5-to-7-years-170223501590
643b9c91d01321d35da3bc1d,5-7 Yrs,"[""Temp. WFH - Kolkata"",""Chennai"",""Mumbai (All Areas)""]",7-12 Lacs PA,Tomcat,"[""Java Development"",""Java Web Services"",""Javascript"",""Spring Boot"",""Html/Css"",""development"",""server"",""css""]",Java Developer (5 -7 years Experience),https://www.naukri.com/job-listings-java-developer-5-7-years-experience-trusted-tech-solutions-kolkata-chennai-mumbai-all-areas-5-to-7-years-160423000936
643b9c91d01321d35da3bc1e,6-8 Yrs,"[""Bangalore/Bengaluru""]",Not disclosed,Tomcat,"[""Performance tuning"",""JBoss"",""Weblogic"",""Troubleshooting"",""Middleware"",""resolution"",""jboss administration"",""administration""]",JBOSS Administration Infra Implementation Svcs Lead,https://www.naukri.com/job-listings-jboss-administration-infra-implementation-svcs-lead-accenture-bangalore-bengaluru-6-to-8-years-300123907607
643b9c91d01321d35da3bc1f,7-10 Yrs,"[""Bangalore/Bengaluru""]",Not disclosed,Tomcat,"[""coding"",""shell scripting"",""sql"",""core"",""python"",""software testing"",""unix"",""scripting""]",Lead Software Test Engineer,https://www.naukri.com/job-listings-lead-software-test-engineer-visa-inc-bangalore-bengaluru-7-to-10-years-110423502266
643b9c91d01321d35da3bc20,7-12 Yrs,"[""Trivandrum/Thiruvananthapuram""]",Not disclosed,Tomcat,"[""application"",""jboss"",""javascript"",""apache tomcat"",""android"",""oracle"",""technical"",""software""]",Sr. Software Engineer/Technical Lead Java,https://www.naukri.com/job-listings-sr-software-engineer-technical-lead-java-travanleo-info-solutions-india-private-limited-trivandrum-thiruvananthapuram-7-to-12-years-171122502681
643b9c93d01321d35da3bc21,5-10 Yrs,"[""Kochi/Cochin"",""Trivandrum/Thiruvananthapuram""]",Not disclosed,ESXi,"[""VMware"",""system administration"",""redhat linux"",""infrastructure"",""vcenter"",""esxi"",""vsphere"",""administration""]",VMware Administrator - ESXi/CentOS,https://www.naukri.com/job-listings-vmware-administrator-esxi-centos-macropace-technologies-kochi-cochin-trivandrum-thiruvananthapuram-5-to-10-years-220323904960
643b9c93d01321d35da3bc22,7-12 Yrs,"[""Chennai""]",Not disclosed,ESXi,"[""VMware"",""System Configuration"",""Linux"",""linux system"",""linux system administration"",""storage protocols"",""system"",""troubleshooting""]",Linux System Administrator - Vmware/esxi,https://www.naukri.com/job-listings-linux-system-administrator-vmware-esxi-career-infosystem-chennai-7-to-12-years-200123911990
643b9c93d01321d35da3bc23,4-8 Yrs,"[""Mumbai(Vikhroli)"",""Thane"",""Navi Mumbai"",""Pune"",""Mumbai (All Areas)""]",Not disclosed,ESXi,"[""vmware esxi"",""esxi"",""cisco"",""vmware esx server"",""esx server"",""serv"",""vmware"",""esx""]",Vmware Administrator,https://www.naukri.com/job-listings-vmware-administrator-infomerica-mumbai-thane-navi-mumbai-pune-mumbai-all-areas-4-to-8-years-150323008621
643b9c93d01321d35da3bc24,7-12 Yrs,"[""Mumbai"",""Pune""]",10-17 Lacs PA,ESXi,"[""virtualization"",""ESXI"",""aws"",""vrealize"",""cloud"",""nsx"",""esx"",""vsphere""]",Virtualization Engineer,https://www.naukri.com/job-listings-virtualization-engineer-adecco-group-mumbai-pune-7-to-12-years-060423006896
643b9c93d01321d35da3bc25,3-6 Yrs,"[""Pune""]",Not disclosed,ESXi,"[""VMware"",""SAN"",""Citrix"",""Networking"",""Virtualization"",""netscaler"",""xenapp"",""vcenter""]",Citrix Administrator,https://www.naukri.com/job-listings-citrix-administrator-capgemini-technology-services-india-limited-pune-3-to-6-years-130423906716
643b9c93d01321d35da3bc26,6-9 Yrs,"[""Bangalore/Bengaluru""]",Not disclosed,ESXi,"[""VMware"",""SAN"",""Performance tuning"",""Networking"",""Agile"",""server"",""dbms"",""citrix""]",Citrix Admin,https://www.naukri.com/job-listings-citrix-admin-capgemini-bangalore-bengaluru-6-to-9-years-100423901490
643b9c93d01321d35da3bc27,3-7 Yrs,"[""Bangalore/Bengaluru""]",Not disclosed,ESXi,"[""firmware"",""vmware esxi"",""performance"",""troubleshooting"",""performance analysis"",""architecture"",""vmware"",""analysis""]",VMWARE-ESXI,https://www.naukri.com/job-listings-vmware-esxi-varite-bangalore-bengaluru-3-to-7-years-230223502528
643b9c93d01321d35da3bc28,3-6 Yrs,"[""Hyderabad/Secunderabad""]",Not disclosed,ESXi,"[""vlan"",""vmware"",""troubleshooting"",""networking"",""vmware esxi"",""interpersonal skills"",""interpersonal skill"",""supervision""]",Vmware ESXi Professional,https://www.naukri.com/job-listings-vmware-esxi-professional-fusion-plus-solutions-inc-hyderabad-secunderabad-3-to-6-years-280223503646
643b9c93d01321d35da3bc29,4-9 Yrs,"[""Bengaluru""]",Not disclosed,ESXi,"[""software testing"",""debugging"",""coding"",""front"",""maven"",""hibernate"",""monitoring"",""unit testing""]","Engineer, ESXi Solutions",https://www.naukri.com/job-listings-engineer-esxi-solutions-jetstream-software-bengaluru-bangalore-4-to-9-years-160920501296
643b9c93d01321d35da3bc2a,2-5 Yrs,"[""Bengaluru""]",Not disclosed,ESXi,"[""software testing"",""linux"",""html"",""php"",""c"",""technical"",""technical product configuration"",""javascript""]","Server Testing ,Peripheral Testing , Linux , ESXI",https://www.naukri.com/job-listings-server-testing-peripheral-testing-linux-esxi-squircle-it-consulting-services-pvt-ltd-bengaluru-bangalore-2-to-5-years-010717501678
643b9c93d01321d35da3bc2b,3-5 Yrs,"[""New Delhi(Civil Lines)""]",5-6 Lacs PA,ESXi,"[""VMware"",""administration"",""esx"",""esx server"",""virtualization"",""system"",""esxi"",""system administration""]",Opening For VMware Admin @ Delhi,https://www.naukri.com/job-listings-opening-for-vmware-admin-delhi-team-computers-new-delhi-3-to-5-years-300323009840
643b9c93d01321d35da3bc2c,7-10 Yrs,"[""Mumbai (All Areas)""]",12-14 Lacs PA,ESXi,"[""VMware"",""cloud center"",""administration"",""esx"",""center"",""esx server"",""p2v"",""esxi""]",VMware Administrator L3 || Mumbai,https://www.naukri.com/job-listings-vmware-administrator-l3-mumbai-ciel-hr-mumbai-all-areas-7-to-10-years-280323012851
643b9c93d01321d35da3bc2d,5-10 Yrs,"[""Mumbai (All Areas)""]",Not disclosed,ESXi,"[""vmware"",""esxi"",""vmware esx server"",""esx server"",""serv"",""esx"",""vsphere"",""vmware administration""]",Vmware Administrator,https://www.naukri.com/job-listings-vmware-administrator-anlage-infotech-mumbai-all-areas-5-to-10-years-230323004987
643b9c93d01321d35da3bc2e,5-10 Yrs,"[""Mumbai (All Areas)""]",Not disclosed,ESXi,"[""vmware"",""vmware administration"",""esxi"",""server"",""administration"",""vcenter"",""esx"",""esx server""]",Vmware Administrator,https://www.naukri.com/job-listings-vmware-administrator-anlage-infotech-mumbai-all-areas-5-to-10-years-230323004542
643b9c93d01321d35da3bc2f,1-6 Yrs,"[""Hyderabad/Secunderabad"",""Ahmedabad"",""Gurgaon/Gurugram"",""Bangalore/Bengaluru"",""india""]",Not disclosed,ESXi,"[""Vmware"",""vmware administration"",""vmware esxi"",""esxi"",""vmware vsphere"",""vmotion"",""server"",""administration""]",Vmware Administrator,https://www.naukri.com/job-listings-vmware-administrator-anlage-infotech-hyderabad-secunderabad-ahmedabad-gurgaon-gurugram-bangalore-bengaluru-india-1-to-6-years-230323003664
643b9c93d01321d35da3bc30,3-5 Yrs,"[""Pune""]",Not disclosed,ESXi,"[""VMware"",""vmware esxi"",""esxi"",""dhcp"",""linux"",""operating systems"",""dns"",""vsphere""]",Vmware Administrator,https://www.naukri.com/job-listings-vmware-administrator-gsr-business-services-pune-3-to-5-years-050423006778
643b9c93d01321d35da3bc31,2-7 Yrs,"[""Remote""]",Not disclosed,ESXi,"[""system installation"",""serv"",""server"",""virtualization"",""esx"",""center"",""storage"",""backup""]",Vmware Consultant,https://www.naukri.com/job-listings-vmware-consultant-danta-technologies-remote-2-to-7-years-151121501444
643b9c93d01321d35da3bc32,4-9 Yrs,"[""Mumbai""]",4-9 Lacs PA,ESXi,"[""VMware"",""ESX Server"",""serv"",""administration"",""esxi"",""nutanix"",""server"",""vmware administration""]",VMware Administrator (Mumbai) {Immediate},https://www.naukri.com/job-listings-vmware-administrator-mumbai-immediate-teamlease-mumbai-4-to-9-years-100123011211
643b9c93d01321d35da3bc33,6-10 Yrs,"[""Hybrid - Mumbai (All Areas)""]",7-16 Lacs PA,ESXi,"[""WinTEL"",""wintel servers"",""microsoft windows"",""server"",""administration"",""windows server administration"",""ucs"",""esxi""]",Wintel Administrator,https://www.naukri.com/job-listings-wintel-administrator-skillmine-technology-consulting-mumbai-all-areas-6-to-10-years-030423007800
643b9c93d01321d35da3bc34,5-10 Yrs,"[""Delhi / NCR(Mohan Co-operative)""]",Not disclosed,ESXi,"[""VMware Esx Server"",""microsoft windows"",""hyper"",""directory"",""windows administration"",""esx"",""administration"",""server""]",VMware Windows Admin,https://www.naukri.com/job-listings-vmware-windows-admin-flexis-it-delhi-ncr-5-to-10-years-100123004736
643b9c98d01321d35da3bc35,6-8 Yrs,"[""Temp. WFH - Bangalore/Bengaluru""]",Not disclosed,GitLab,"[""Linux"",""Github"",""troubleshooting"",""Devops"",""soap"",""sql"",""rest"",""agile""]",DevOps Engineer Gitlab Position,https://www.naukri.com/job-listings-devops-engineer-gitlab-position-tietoevry-bangalore-bengaluru-6-to-8-years-110423007448
643b9c98d01321d35da3bc36,8-10 Yrs,"[""Bhubaneswar""]",16-22.5 Lacs PA,GitLab,"[""oracle helidon framework"",""rest service development"",""jquery"",""scm operations"",""hibernate"",""java"",""api"",""microservices""]",Lead Java Developer,https://www.naukri.com/job-listings-lead-java-developer-jetsmart-it-services-bhubaneswar-8-to-10-years-180323003618
643b9c98d01321d35da3bc37,6-11 Yrs,"[""Pune"",""Bangalore/Bengaluru""]",Not disclosed,GitLab,"[""devops"",""gitlab"",""java""]",Gitlab devops,https://www.naukri.com/job-listings-gitlab-devops-katstech-solutions-pune-bangalore-bengaluru-6-to-11-years-050423009734
643b9c98d01321d35da3bc38,3-8 Yrs,"[""Lakshadweep"",""Chandigarh"",""New Delhi"",""Ahmedabad"",""Jammu""]",Not disclosed,GitLab,"[""linux"",""gitlab"",""agile"",""agile methodology"",""cloud"",""coding"",""aws""]",Gitlab Support Engineer,https://www.naukri.com/job-listings-gitlab-support-engineer-alp-consulting-ltd-lakshadweep-chandigarh-new-delhi-ahmedabad-jammu-3-to-8-years-160323502789
643b9c98d01321d35da3bc39,4-8 Yrs,"[""Noida""]",Not disclosed,GitLab,"[""Ci/Cd"",""Devops"",""GitLab"",""shell scripting"",""docker"",""microservices"",""ci cd pipeline"",""gitlab ci""]",Gitlab Devops Engineer( from Development background only)_Noida.,https://www.naukri.com/job-listings-gitlab-devops-engineer-from-development-background-only-noida-vinove-software-noida-4-to-8-years-160323006057
643b9c98d01321d35da3bc3a,4-12 Yrs,"[""Mumbai""]",Not disclosed,GitLab,"[""automotive"",""linux"",""computer science"",""administration"",""computer"",""service industry"",""gitlab"",""service operations""]",Sr. DevOps Engineer (Gitlab),https://www.naukri.com/job-listings-sr-devops-engineer-gitlab-here-mumbai-4-to-12-years-130223501734
643b9c98d01321d35da3bc3b,4-6 Yrs,"[""Mumbai""]",Not disclosed,GitLab,"[""gitlab"",""automation"",""computer"",""architecture"",""service industry"",""automotive"",""science"",""system architecture""]",Sr. DevOps Engineer (Gitlab),https://www.naukri.com/job-listings-sr-devops-engineer-gitlab-micello-india-pvt-ltd-mumbai-4-to-6-years-090223500771
643b9c98d01321d35da3bc3c,5-9 Yrs,"[""Hyderabad/Secunderabad""]",Not disclosed,GitLab,"[""python"",""automation"",""devops"",""sql"",""gitlab"",""scripting"",""cloud""]","Automation Developer-Python, GitLab, SQL",https://www.naukri.com/job-listings-automation-developer-python-gitlab-sql-fusion-plus-solutions-inc-hyderabad-secunderabad-5-to-9-years-280223500667
643b9c98d01321d35da3bc3d,3-8 Yrs,"[""Bangalore/Bengaluru""]",Not disclosed,GitLab,"[""source"",""training"",""product management"",""advocacy"",""open"",""gitlab"",""enterprise"",""quality""]",GitLab Engineers,https://www.naukri.com/job-listings-gitlab-engineers-cotocus-com-bangalore-bengaluru-3-to-8-years-041022500862
643b9c98d01321d35da3bc3e,5-10 Yrs,"[""Bangalore/Bengaluru""]",Not disclosed,GitLab,"[""management"",""training"",""gitlab"",""product quality"",""ruby rails"",""agile"",""git"",""rail""]",Gitlab Engineer,https://www.naukri.com/job-listings-gitlab-engineer-cotocus-com-bangalore-bengaluru-5-to-10-years-041022500861
643b9c98d01321d35da3bc3f,4-8 Yrs,"[""Permanent Remote""]",Not disclosed,GitLab,"[""data"",""development"",""python"",""infrastructure"",""monitoring"",""gcp"",""market data"",""machine learning""]","Backend Engineer, ModelOps Infrastructure",https://www.naukri.com/job-listings-backend-engineer-modelops-infrastructure-gitlab-remote-4-to-8-years-060423500537
643b9c98d01321d35da3bc40,3-7 Yrs,"[""Permanent Remote""]",Not disclosed,GitLab,"[""operations"",""ux research"",""development"",""management"",""scheduling"",""talent acquisition"",""recruitment"",""social media""]",UX Research Operations Coordinator,https://www.naukri.com/job-listings-ux-research-operations-coordinator-gitlab-remote-3-to-7-years-310123500632
643b9c98d01321d35da3bc41,4-9 Yrs,"[""Permanent Remote""]",Not disclosed,GitLab,"[""scalability"",""data"",""performance"",""market data"",""sql"",""ruby"",""service level"",""career development""]","Backend Engineer / Senior Backend Engineer, Scalability",https://www.naukri.com/job-listings-backend-engineer-senior-backend-engineer-scalability-gitlab-remote-4-to-9-years-300722500481
643b9c98d01321d35da3bc42,5-12 Yrs,"[""Permanent Remote""]",Not disclosed,GitLab,"[""internal audit"",""reconciliation"",""quality assurance"",""quality"",""billing"",""sales"",""operations"",""sales operations""]","Manager, Billing Operations (EMEA/APAC)",https://www.naukri.com/job-listings-manager-billing-operations-emea-apac-gitlab-remote-5-to-12-years-290323501158
643b9c98d01321d35da3bc43,6-11 Yrs,"[""Permanent Remote""]",Not disclosed,GitLab,"[""internal audit"",""journal"",""auditing"",""acquisition"",""management accounting"",""management"",""corporate accounting"",""talent acquisition""]","Manager, Corporate Accounting",https://www.naukri.com/job-listings-manager-corporate-accounting-gitlab-remote-6-to-11-years-250223501246
643b9c98d01321d35da3bc44,6-11 Yrs,"[""Permanent Remote""]",Not disclosed,GitLab,"[""linux"",""operations"",""networking"",""distribution"",""system"",""architecture"",""kernel"",""automation""]","Site Reliability Engineer, Environment Automation",https://www.naukri.com/job-listings-site-reliability-engineer-environment-automation-gitlab-remote-6-to-11-years-250123502007
643b9c98d01321d35da3bc45,5-10 Yrs,"[""Permanent Remote""]",Not disclosed,GitLab,"[""deployment"",""management"",""design"",""recruitment"",""development"",""distribution"",""git"",""senior""]","Product Designer / Senior Product Designer, Distribution",https://www.naukri.com/job-listings-product-designer-senior-product-designer-distribution-gitlab-remote-5-to-10-years-241122501384
643b9c98d01321d35da3bc46,6-11 Yrs,"[""Permanent Remote""]",Not disclosed,GitLab,"[""recruitment"",""reliability engineering"",""development"",""backend"",""engineering"",""operations"",""release management"",""release""]",Site Reliability Engineer,https://www.naukri.com/job-listings-site-reliability-engineer-gitlab-remote-6-to-11-years-010822500547
643b9c98d01321d35da3bc47,5-10 Yrs,"[""Permanent Remote""]",Not disclosed,GitLab,"[""machine learning"",""security"",""machine"",""ruby rails"",""open source"",""development"",""sr"",""engineering""]","Sr. Fullstack Engineer, Secure (Ruby on Rails)",https://www.naukri.com/job-listings-sr-fullstack-engineer-secure-ruby-on-rails-gitlab-remote-5-to-10-years-010822500124
